UserTags,TimeStamps,Tweets,cleaned_tweet,sentiment
"Helen McEntee TD
@HMcEntee",2024-06-07T06:00:49.000Z,Sinn Féin cannot be trusted with our criminal justice system.,sinn féin cannot trusted criminal justice system,negative
"Helen McEntee TD
@HMcEntee",2024-06-07T06:00:49.000Z,"Others promise, Fine Gael delivers. Here’s our record in government:

#FGAF22",others promise fine gael delivers record government,positive
"Helen McEntee TD
@HMcEntee",2024-06-07T06:00:49.000Z,"New legislation to combat hate crime & hate speech is expected to become law before end of year
 
@HMcEntee
 has published the Incitement to Violence or Hatred and Hate Offences Bill 2022, after securing Cabinet approval for the legislation on Tuesday 
 
https://bit.ly/3DL3X61",new legislation combat hate crime hate speech expected become law end year published incitement violence hatred hate offence bill securing cabinet approval legislation tuesday,negative
"Helen McEntee TD
@HMcEntee",2024-06-07T06:00:49.000Z,What a wonderful Ceremony today for the first ever Garda Internship graduates. Great to see many of them have already applied to join the ranks!,wonderful ceremony today first ever garda internship graduate great see many already applied join rank,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"Super to see the passion for agriculture from TY students from all over the country at #Ploughing2022. 

Dropped into the 
@IrishAngusBeef
 stand to see the great work of their schools competition award winners ",super see passion agriculture ty student country dropped stand see great work school competition award winner,negative
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"Justice Minister 
@HMcEntee
 is talking to 
@kierancuddihy
 now on 
@NewstalkFM",justice minister talking,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"Taoiseach 
@MichealMartinTD
 joined Ministers 
@HMcEntee
, 
@Paschald
 and Garda Commissioner Drew Harris to open Fitzgibbon Street Garda Station today in Dublin 
@NEIC_Dublin
 @GardaTraffic
 @DeptJusticeIRL
 @IRLDeptFinance",taoiseach joined minister garda commissioner drew harris open fitzgibbon street garda station today dublin,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"Our new Advisory Council on Economic Crime and Corruption will help equip us with the tools, policies and strategies to tackle white collar crime.

Really pleased that James Hamilton, who gave the State many years of service as DPP, has agreed to chair the council.",new advisory council economic crime corruption help equip u tool policy strategy tackle white collar crime really pleased james hamilton gave state many year service dpp agreed chair council,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"A real pleasure to officially open the new Dublin Airport Garda station today and meet the 
@gardainfo
 team working there. 

The station operates on a 24 hour basis and will ensure a high visibility Garda presence at Dublin Airport.",real pleasure officially open new dublin airport garda station today meet team working station operates hour basis ensure high visibility garda presence dublin airport,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"It was very moving to hear the experiences of many our Ukrainian friends today. They have our full support in their time of need. 

The huge local effort in Donamon, Roscommon, for their Ukrainian welcome centre is an outstanding example of the generosity of the Irish people.",moving hear experience many ukrainian friend today full support time need huge local effort donamon roscommon ukrainian welcome centre outstanding example generosity irish people,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,When you can’t get home before bed time  #oireachtastv  #latenightsittings #babyboy #PQs,get home bed time,negative
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"Really fantastic to meet 
@staceyabrams
 and hear about the great work she and her team are doing in Georgia.  

I updated her on my work in 
@DeptJusticeIRL
 on violence against women, the undocumented and supporting Ukraine. 

She also appreciated a picture of the beautiful Boyne!",really fantastic meet hear great work team georgia updated work violence woman undocumented supporting ukraine also appreciated picture beautiful boyne,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"We in Ireland have always played our part in welcoming and sheltering those in need, and we will do so again for our Ukrainian friends. I will be proud to support this measure at a meeting of EU Justice and Home Affairs Ministers on behalf of the Irish Government.    ",ireland always played part welcoming sheltering need ukrainian friend proud support measure meeting eu justice home affair minister behalf irish government,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"Interested in a career in law enforcement? An Garda Síochána are running a recruitment campaign & seeking to recruit more migrants. They are organising an info session at Pearse St Garda Station Tuesday evening: https://eventbrite.com/e/an-garda-siochana-career-information-session-for-migrants-tickets-265009830537… 
@GardaTraffic
 #RepresentationMatters",interested career law enforcement garda síochána running recruitment campaign seeking recruit migrant organising info session pearse st garda station tuesday evening,positive
"Helen McEntee TD
@HMcEntee",2024-05-09T19:23:16.000Z,"There was solidarity across the Dáil chamber today, and a shared determination that we all commit to 
Ashling Murphy, to so many other women, and to each other that we will dedicate ourselves to the long and difficult path of change. #zerotolerance",solidarity across dáil chamber today shared determination commit ashling murphy many woman dedicate long difficult path change,positive
"Helen McEntee TD
@HMcEntee",2024-04-12T15:20:12.000Z,"Talking to @DermotTodayFM & 
@DaveTodayFM
 this morning & they reminded me of this  Time for another view 
@gardainfo
 https://youtu.be/yj23_Z6UECk",talking morning reminded time another view,negative
"Helen McEntee TD
@HMcEntee",2024-04-12T15:20:12.000Z," Minister 
@HMcEntee
 will this morning host an online commemorative ceremony to mark the 9th annual national #MissingPersonsDay

 Join us at 11am on http://justice.ie - or on our Twitter, YouTube or Facebook channels.

 http://justice.ie/en/JELR/Pages/PR21000291…

#ThinkingOfYou",minister morning host online commemorative ceremony mark th annual national join u twitter youtube facebook channel,negative
"Helen McEntee TD
@HMcEntee",2024-04-12T15:20:12.000Z,The Sex Offenders Bill will strengthen the monitoring of convicted sex offenders after they are released from prison and will increase public safety. I am debating it in the Dáil today and hope to see it fully enacted within months.,sex offender bill strengthen monitoring convicted sex offender released prison increase public safety debating dáil today hope see fully enacted within month,positive
"Helen McEntee TD
@HMcEntee",2024-04-12T15:20:12.000Z,"CMon the girls!!! Senior All Ireland Champions  #MeathAbú #LoveMeathLadies 
@meathladiesMLGF",cmon girl senior ireland champion,positive
"Simon Coveney
@simoncoveney",2024-06-28T09:43:17.000Z,‘He will forever remain in our hearts’ – family and friends pay tribute to RTÉ broadcaster Tommie Gorman.,forever remain heart family friend pay tribute rté broadcaster tommie gorman,positive
"Simon Coveney
@simoncoveney",2024-06-28T09:43:17.000Z,"Always check your passport and use passport online for the SWIFTEST way to apply for or renew! 

http://Ireland.ie/PassportOnline",always check passport use passport online swiftest way apply renew,positive
"Simon Coveney
@simoncoveney",2024-06-28T09:43:17.000Z,"FIRST COUNT: MALLOW

Tony O’Shea (Fine Gael), Liam Madden (Fine Gael) and Eoghan Kenny (Labour) have been elected after the first count in the Mallow Electoral Area.

2 seats remain to be filled.

#CorkCountyLE24 #LE2024 #LE24",first count mallow tony shea fine gael liam madden fine gael eoghan kenny labour elected first count mallow electoral area seat remain filled,positive
"Simon Coveney
@simoncoveney",2024-06-28T09:43:17.000Z,"Today, we commemorate the 80th anniversary of D-Day and the Battle of Normandy.

What happened on the Normandy beaches and afterwards shaped Europe's destiny and sowed the seed for our Union.

#EUhistory #DDay80 #Débarquement #Normandie",today commemorate th anniversary day battle normandy happened normandy beach afterwards shaped europe destiny sowed seed union,positive
"Simon Coveney
@simoncoveney",2024-06-24T14:41:15.000Z,".
@ReginaDo
 said hello to NYCthrough the portal and told them about her campaign to be MEP for Dublin

This was their reply",said hello nycthrough portal told campaign mep dublin reply,positive
"Simon Coveney
@simoncoveney",2024-06-24T14:41:15.000Z,"FACT: 
@ReginaDo
 has the experience needed to be an excellent MEP for Dublin.

On June 7th, vote No.1 Regina Doherty for Dublin. #TWIP",fact experience needed excellent mep dublin june th vote regina doherty dublin,negative
"Simon Coveney
@simoncoveney",2024-06-24T14:41:15.000Z,".
@MariaWalshEU
 will work to support farmers and protect family farms.

#TonightVMTV",work support farmer protect family farm,positive
"Simon Coveney
@simoncoveney",2024-06-24T14:41:15.000Z," Next up, Senator 
@ReginaDo
 looks back at her life in pictures. 

Vote No.1 Regina Doherty on June 7th.",next senator look back life picture vote regina doherty june th,positive
"Simon Coveney
@simoncoveney",2024-06-24T14:41:15.000Z,"Fine Gael is the party of home ownership, with 30,138 homes started already this year.",fine gael party home ownership home started already year,negative
"Simon Coveney
@simoncoveney",2024-06-24T14:41:15.000Z,"Great having g 
@rtenews
 & 
@hilitetv
 with us highlighting this weekends recruitment drive. Come down & visit to find out first ha drive from outr personnel on #LÉGEORGEBERNARDSHAW about life at sea& our careers team about pathways to an exciting career with the #IrishNavy.",great g u highlighting weekend recruitment drive come visit find first ha drive outr personnel life sea career team pathway exciting career,positive
